Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
54570,6/26/2019 19:15,2,125,<algorithms><supervised-learning><search>,1,
54574,6/26/2019 20:26,2,90,<scikit-learn><machine-learning-model><supervised-learning><data-science-model>,2,
54576,6/26/2019 21:43,2,160,<recommender-system><matrix-factorisation>,1,
54577,6/26/2019 21:59,0,2020,<pandas><dataframe>,1,
54590,6/27/2019 4:41,1,8705,<python><pandas>,2,
54593,6/27/2019 6:08,0,105,<python><nltk><named-entity-recognition>,1,
54594,6/27/2019 6:25,0,223,<python><scikit-learn><pandas><ranking>,1,
54597,6/27/2019 7:50,1,55,<python><pytorch>,1,
54601,6/27/2019 8:59,2,1216,<machine-learning><deep-learning><image-classification>,5,
54602,6/27/2019 9:16,0,315,<python><data-mining><pca><dimensionality-reduction><variance>,1,
54612,6/27/2019 10:51,2,207,<xgboost><marketing>,1,
54617,6/27/2019 13:39,2,1465,<machine-learning><python><pandas>,1,0
54618,6/27/2019 13:43,0,311,<neural-network><tensorflow><convolution><autoencoder>,1,
54620,6/27/2019 14:12,0,2539,<pytorch><batch-normalization>,2,
54626,6/27/2019 15:20,1,23,<neural-network><deep-learning><keras><cnn><gan>,0,
54628,6/27/2019 15:29,2,170,<machine-learning><classification><performance>,1,
54629,6/27/2019 15:42,1,146,<machine-learning><python><keras><training><plotting>,2,
54630,6/27/2019 15:44,1,69,<classification><time-series><lstm><survival-analysis>,0,
54633,6/27/2019 16:12,0,760,<dataset><statistics><visualization><k-means><normalization>,2,
54635,6/27/2019 17:28,0,30,<machine-learning><data-mining><linear-regression><scraping>,1,
54640,6/27/2019 18:44,1,26,<r><graphs>,0,1
54642,6/27/2019 19:41,1,55,<classification><dataset>,0,1
54643,6/27/2019 20:16,0,123,<machine-learning><neural-network><machine-learning-model>,0,
64936,12/16/2019 15:41,0,22,<reinforcement-learning>,0,
64938,12/16/2019 17:42,0,28,<python><jupyter>,1,
64943,12/16/2019 22:40,1,36,<machine-learning><confusion-matrix>,1,
64944,12/16/2019 23:14,0,12,<data>,0,
64945,12/16/2019 23:22,3,136,<classification><clustering><k-means>,1,1
64951,12/17/2019 3:48,1,18,<image-classification><computer-vision><image-recognition><image-preprocessing><image>,1,
64953,12/17/2019 4:15,1,45,<machine-learning><r>,1,
64954,12/17/2019 5:28,0,28,<deep-learning><computer-vision><data-augmentation>,0,
64956,12/17/2019 6:11,1,110,<deep-learning><tensorflow><reinforcement-learning>,1,
64957,12/17/2019 6:28,1,46,<deep-learning><keras><image-classification>,0,
64958,12/17/2019 7:16,2,200,<machine-learning><deep-learning><predictive-modeling><feature-selection><hyperparameter>,2,
64960,12/17/2019 7:40,2,54,<time-series><cross-validation>,0,
64961,12/17/2019 8:05,1,78,<deep-learning><nlp><word2vec><natural-language-process>,1,
64962,12/17/2019 8:36,1,77,<deep-learning><keras><lstm>,1,
64963,12/17/2019 9:09,1,49,<machine-learning><python><keras>,1,
64964,12/17/2019 9:27,2,35,<machine-learning><xgboost><prediction>,0,
64965,12/17/2019 9:41,0,316,<python><matplotlib><confusion-matrix>,1,
64966,12/17/2019 9:51,2,43,<machine-learning><classification><text>,1,
64973,12/17/2019 10:44,1,14,<machine-learning><data><3d-reconstruction>,0,
64982,12/17/2019 11:59,1,59,<machine-learning><deep-learning><feature-selection><xgboost><feature-extraction>,2,
64989,12/17/2019 12:56,1,129,<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>,1,
64990,12/17/2019 13:16,1,46,<machine-learning><predictive-modeling><geospatial>,3,1
64995,12/17/2019 14:14,1,24,<neural-network><recurrent-neural-net>,1,
64999,12/17/2019 14:30,1,101,<python><keras><lstm><autoencoder><implementation>,0,0
65001,12/17/2019 14:43,3,41,<machine-learning><statistics>,2,
65006,12/17/2019 15:01,1,188,<image-classification><multilabel-classification>,2,
65015,12/17/2019 16:01,1,11,<deep-learning><cross-validation><experiments><auc><finite-precision>,1,
65018,12/17/2019 16:40,2,43,<machine-learning-model><orange>,0,
65019,12/17/2019 16:54,0,25,<visualization>,0,
65021,12/17/2019 17:30,2,105,<time-series><lstm><data-cleaning>,2,
65023,12/17/2019 17:45,2,621,<classification><gan>,3,
65024,12/17/2019 18:08,1,30,<scikit-learn><clustering>,0,
65026,12/17/2019 19:23,1,36,<machine-learning><predictive-modeling><prediction>,1,
65029,12/17/2019 21:56,1,30,<regression><hyperparameter-tuning><k-nn>,1,
65030,12/17/2019 23:07,1,55,<neural-network><cross-validation>,2,
65043,12/18/2019 2:38,0,22,<python><tensorflow><lstm>,0,
65044,12/18/2019 2:42,0,32,<machine-learning><data-mining><regression><predictive-modeling>,1,
65045,12/18/2019 3:50,2,129,<machine-learning><python><k-nn>,2,
65050,12/18/2019 7:16,2,697,<machine-learning><deep-learning><data-mining><predictive-modeling><logistic-regression>,1,
65052,12/18/2019 9:00,0,56,<regression><linear-regression><xgboost>,1,
44499,1/24/2019 12:24,1,84,<gaussian><deepmind>,0,
44501,1/24/2019 12:52,2,272,<time-series><anomaly-detection><online-learning>,0,3
44503,1/24/2019 13:43,0,44,<machine-learning><statistics>,1,
44504,1/24/2019 14:02,1,184,<nlp><nlg>,0,
44506,1/24/2019 14:45,1,1205,<overfitting><inception>,1,
44508,1/24/2019 15:18,1,27,<tensorflow>,0,
44514,1/24/2019 17:21,0,248,<python><deep-learning><keras><lstm><rnn>,1,
44517,1/24/2019 17:47,0,2380,<python><scikit-learn><bigdata><k-means>,3,
44518,1/24/2019 18:08,2,1698,<cnn><convnet>,2,
44522,1/24/2019 18:45,1,135,<nlp><dimensionality-reduction>,0,
44526,1/24/2019 20:03,1,114,<python><keras><cnn><convnet>,0,
44530,1/24/2019 21:47,2,61,<machine-learning><scikit-learn><data-mining><visualization><algorithms>,1,
44535,1/24/2019 23:58,4,653,<cnn><mnist>,1,
44537,1/25/2019 0:54,0,633,<machine-learning><neural-network><keras><tensorflow>,1,
44544,1/25/2019 6:59,1,77,<neural-network><image-classification>,1,
44546,1/25/2019 7:49,1,39,<regression><activation-function>,0,
44549,1/25/2019 9:33,4,1080,<machine-learning><loss-function><parameter-estimation>,1,
44552,1/25/2019 10:30,4,124,<neural-network><statistics><recurrent-neural-net><forecast><forecasting>,1,1
44553,1/25/2019 10:32,2,34,<python><data-mining><text-mining><algorithms><optimization>,1,
44554,1/25/2019 10:36,0,9836,<python><historgram>,1,
44558,1/25/2019 11:37,0,42,<algorithms>,1,
44561,1/25/2019 11:54,0,577,<machine-learning><python><time-series><lstm>,2,
44565,1/25/2019 12:53,1,56,<python><keras><time-series><regression><forecast>,0,
44573,1/25/2019 14:46,1,20,<dataset><theory>,0,
44578,1/25/2019 15:26,1,1186,<overfitting>,2,
44582,1/25/2019 16:54,0,84,<python><logistic-regression>,1,
44584,1/25/2019 18:22,0,317,<deep-learning><keras><tensorflow>,1,
44586,1/25/2019 19:13,2,795,<machine-learning><python>,1,
44595,1/26/2019 3:53,0,2402,<keras><multiclass-classification>,1,
44597,1/26/2019 6:21,1,38,<deep-learning><lstm>,0,1
44607,1/26/2019 10:30,0,270,<reinforcement-learning><ai><openai-gym>,2,
44611,1/26/2019 16:16,2,178,<keras><tensorflow>,1,1
44613,1/26/2019 16:53,0,26,<cnn><image-recognition>,1,
44617,1/26/2019 19:36,1,223,<machine-learning><python><multilabel-classification>,1,
44621,1/26/2019 23:18,0,956,<r>,3,1
44624,1/27/2019 2:53,3,5198,<keras><tensorflow><lstm>,3,2
44625,1/27/2019 6:16,1,53,<machine-learning><deep-learning><transfer-learning>,0,
44627,1/27/2019 7:54,1,358,<python><tensorflow><anaconda>,2,
44635,1/27/2019 11:22,0,433,<machine-learning><neural-network><recommender-system><embeddings>,1,
44637,1/27/2019 11:50,0,188,<machine-learning><neural-network><supervised-learning>,1,1
44638,1/27/2019 11:54,1,23,<classification><data-mining><labels>,0,
44640,1/27/2019 12:17,1,32,<classification><decision-trees>,1,
44641,1/27/2019 12:30,1,49,<python><scikit-learn><data><linear-regression>,1,
44643,1/27/2019 13:45,1,84,<excel><sas>,1,
44644,1/27/2019 14:01,3,11793,<neural-network><keras><feature-selection><recurrent-neural-net><sequence-to-sequence>,1,4
44645,1/27/2019 14:13,1,437,<machine-learning><neural-network><keras><tensorflow>,1,
44647,1/27/2019 14:44,1,206,<neural-network><time-series><overfitting><recurrent-neural-net><data-augmentation>,2,
44657,1/27/2019 18:20,1,93,<image-classification><image-recognition>,3,1
44658,1/27/2019 19:25,1,18,<statistics><ensemble-modeling><variance>,0,
44659,1/27/2019 19:38,1,179,<dataframe>,1,
44664,1/27/2019 22:11,0,39,<machine-learning><machine-learning-model>,1,
44668,1/28/2019 2:26,0,656,<python><machine-learning-model><data-science-model>,1,
44671,1/28/2019 3:05,1,19,<machine-learning><data-mining>,0,
44673,1/28/2019 4:04,1,65,<machine-learning><neural-network><deep-learning><cnn><image-classification>,2,
44674,1/28/2019 5:13,1,307,<deep-learning>,1,
54651,6/28/2019 3:54,0,88,<classification><data-mining><dataset>,2,
54652,6/28/2019 4:23,1,101,<gradient-descent><distributed><parallel><mathematics>,0,
54654,6/28/2019 5:44,0,56,<machine-learning><python><classification><scikit-learn>,1,
54657,6/28/2019 6:24,0,411,<neural-network><deep-learning><lstm><svm><svr>,2,
54663,6/28/2019 7:30,2,14,<scikit-learn><svm><feature-extraction><transfer-learning><inception>,0,
54664,6/28/2019 7:35,3,110,<deep-learning><pca><linear-algebra>,1,1
54670,6/28/2019 9:10,1,560,<neural-network><deep-learning><keras>,1,
54671,6/28/2019 9:14,1,169,<deep-learning><nlp><preprocessing><text>,2,1
54673,6/28/2019 9:32,0,20,<deep-learning><3d-reconstruction>,0,
54675,6/28/2019 9:39,2,140,<scikit-learn><decision-trees><outlier>,1,
54676,6/28/2019 9:40,1,146,<jupyter>,1,
54678,6/28/2019 9:50,0,1315,<deep-learning><keras><tensorflow><loss-function>,0,
54681,6/28/2019 10:34,3,252,<python><gan><object-detection><generative-models>,1,2
54682,6/28/2019 11:19,1,111,<neural-network>,1,
54684,6/28/2019 12:28,4,197,<machine-learning><scikit-learn><regression><decision-trees>,3,2
54686,6/28/2019 13:16,2,5803,<python><time-series>,2,1
54689,6/28/2019 13:28,0,31,<machine-learning><python><scikit-learn><data-science-model>,3,
54690,6/28/2019 13:39,1,101,<class-imbalance><unbalanced-classes><smote><imbalanced-learn><smotenc>,0,1
54692,6/28/2019 14:00,0,44,<machine-learning><python><scikit-learn><gensim>,0,
54694,6/28/2019 14:06,0,34,<keras><dataset>,1,0
54698,6/28/2019 14:53,1,26,<scikit-learn>,1,
54701,6/28/2019 15:41,1,38,<math><mathematics>,1,1
54702,6/28/2019 15:44,1,37,<machine-learning><python><classification><regression><machine-learning-model>,2,
54707,6/28/2019 16:51,2,152,<machine-learning><nlp>,2,
54708,6/28/2019 17:01,1,97,<reinforcement-learning>,1,
54711,6/28/2019 18:13,1,18,<python><nlp>,0,
54721,6/28/2019 20:59,0,31,<reinforcement-learning><markov-process>,1,
54723,6/28/2019 22:20,1,44,<machine-learning><nlp><text-mining>,1,
54726,6/28/2019 23:19,2,32,<machine-learning><deep-learning><time-series><algorithms><supervised-learning>,0,1
54727,6/29/2019 0:08,0,30,<cnn><feature-map>,1,
54731,6/29/2019 4:40,2,85,<neural-network>,1,
54735,6/29/2019 9:36,0,66,<neural-network><keras><gan><object-detection><generative-models>,1,
54738,6/29/2019 11:15,1,74,<machine-learning><neural-network><backpropagation>,0,1
54739,6/29/2019 11:16,4,89,<python><similar-documents><data-wrangling>,1,
54742,6/29/2019 12:50,1,244,<python><keras><scikit-learn><cross-validation><hyperparameter-tuning>,0,0
54747,6/29/2019 17:43,0,4091,<dataset><pandas><data-cleaning><dataframe>,1,1
54748,6/29/2019 18:28,2,431,<nlp><xgboost><prediction><performance>,1,1
54749,6/29/2019 18:42,1,19,<nlp>,0,
54750,6/29/2019 20:21,0,423,<machine-learning><python><scikit-learn><pandas><numpy>,2,
54751,6/29/2019 20:28,3,2478,<python><regression><random-forest><logistic-regression>,3,3
54754,6/29/2019 21:17,1,83,<python>,1,
54756,6/29/2019 21:54,0,299,<python><statistics><geospatial>,1,
54759,6/29/2019 23:08,1,422,<python><clustering><text-mining><dbscan>,1,
54763,6/30/2019 1:55,1,75,<machine-learning><machine-learning-model><feature-construction>,2,1
54764,6/30/2019 2:44,0,133,<nlp><training><pytorch><transformer>,1,
54768,6/30/2019 6:51,2,825,<machine-learning>,2,
54769,6/30/2019 7:12,1,44,<nlp><similarity>,1,
54771,6/30/2019 8:13,0,18,<machine-learning><deep-learning><image-recognition>,1,
54777,6/30/2019 10:41,1,69,<gan>,0,
54778,6/30/2019 10:52,1,232,<machine-learning><python><classification><hyperparameter><k-nn>,1,
65057,12/18/2019 9:33,1,45,<python><pandas><numpy>,1,
65058,12/18/2019 10:02,0,271,<machine-learning><deep-learning><data-mining><feature-selection><feature-extraction>,2,1
65062,12/18/2019 10:19,2,47,<classification><multilabel-classification><multi-output>,1,
65063,12/18/2019 10:32,4,126,<jupyter>,1,
65067,12/18/2019 11:18,4,1293,<nlp><word-embeddings><transformer>,1,1
65068,12/18/2019 12:11,2,94,<machine-learning><neural-network><dataset><data><random-forest>,2,
65072,12/18/2019 13:57,0,20,<pyspark>,0,
65073,12/18/2019 14:32,0,37,<python><data-mining><svm><data-science-model>,0,
65074,12/18/2019 15:08,2,299,<keras><tensorflow><python-3.x>,1,
65080,12/18/2019 17:24,2,178,<machine-learning><computer-vision><object-detection>,0,
65081,12/18/2019 19:32,1,58,<machine-learning><cnn><image-classification><finance>,1,
65082,12/18/2019 21:10,1,45,<nlp>,1,
65086,12/18/2019 22:00,0,23,<classification><tensorflow><algorithms>,0,
65089,12/19/2019 0:05,3,143,<cnn><image-classification><pooling>,3,2
65090,12/19/2019 0:10,1,5183,<python><pandas><bigdata>,1,
65092,12/19/2019 1:58,4,390,<python><keras><tensorflow><regression><loss-function>,2,1
65094,12/19/2019 3:45,1,232,<machine-learning><deep-learning><data-mining><feature-selection><metric>,2,
65096,12/19/2019 5:40,3,126,<word-embeddings><word2vec><vector-space-models>,1,
65106,12/19/2019 8:07,1,15,<neural-network><nlp><cnn><rnn>,0,1
65107,12/19/2019 8:27,1,46,<machine-learning><deep-learning><classification><feature-selection><machine-learning-model>,1,
65108,12/19/2019 8:33,1,104,<machine-learning><neural-network><lstm><data><rnn>,1,
65117,12/19/2019 10:30,0,30,<machine-learning><neural-network><regression><data><data-analysis>,1,
65118,12/19/2019 10:39,1,86,<python><convolution><scipy>,1,
65119,12/19/2019 10:48,0,65,<cnn><text-mining>,2,
65124,12/19/2019 11:20,2,63,<machine-learning><python><neural-network><deep-learning><image-classification>,2,2
65125,12/19/2019 11:25,1,39,<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>,1,1
65126,12/19/2019 12:25,0,142,<keras><pytorch><normalization>,1,
65128,12/19/2019 12:38,1,160,<neural-network><deep-learning><machine-learning-model><overfitting><siamese-networks>,1,1
65130,12/19/2019 12:42,0,50,<neural-network><tensorflow><loss-function>,0,
65136,12/19/2019 13:56,2,591,<python><regression><predictive-modeling>,2,
65138,12/19/2019 14:59,0,133,<neural-network><recurrent-neural-net><ocr><annotation>,0,
65139,12/19/2019 15:49,2,35,<computer-vision><opencv>,2,
65142,12/19/2019 16:57,1,39,<scikit-learn><data-cleaning><preprocessing><feature-scaling>,1,
65144,12/19/2019 17:03,1,377,<pandas><aggregation><python-3.x>,1,
65147,12/19/2019 17:37,0,79,<machine-learning><python><unsupervised-learning><categorical-data><one-hot-encoding>,1,
65149,12/19/2019 18:49,3,37,<optimization>,1,
65150,12/19/2019 18:56,2,13,<variance>,1,
65151,12/19/2019 19:37,0,15,<dataset><matlab>,0,
65152,12/19/2019 20:12,0,80,<scikit-learn><feature-scaling><regularization>,1,
65153,12/19/2019 20:17,2,54,<machine-learning><predictive-modeling>,0,
65154,12/19/2019 20:44,3,48,<python><classification><decision-trees><multilabel-classification>,1,
65159,12/19/2019 21:47,0,35,<r><bigdata><data-analysis>,0,
65160,12/19/2019 22:55,0,16,<machine-learning><clustering><recommender-system><unsupervised-learning>,0,
54783,6/30/2019 12:56,0,56,<k-means><outlier>,3,
54789,6/30/2019 14:36,2,56,<machine-learning><predictive-modeling><algorithms>,1,
54790,6/30/2019 15:25,0,162,<statistics><algorithms>,1,
54793,6/30/2019 16:24,1,353,<python>,1,
54794,6/30/2019 18:03,1,159,<vc-theory>,1,
54796,6/30/2019 18:54,1,2835,<machine-learning><python><scikit-learn><vector-space-models>,0,1
54798,6/30/2019 20:00,1,50,<orange>,0,
54799,6/30/2019 22:33,0,45,<image-classification>,1,1
54801,6/30/2019 23:32,0,176,<python>,0,1
54804,7/1/2019 1:24,0,24,<r><probability>,1,
54805,7/1/2019 2:23,0,39,<python><crawling>,1,
54806,7/1/2019 3:30,2,1199,<nlp><word2vec><word-embeddings>,3,
54808,7/1/2019 4:15,5,9939,<time-series><pandas><numpy><outlier><seaborn>,3,2
54811,7/1/2019 5:35,1,59,<recommender-system><movielens>,0,
54812,7/1/2019 6:05,0,180,<deep-learning><cnn><image-recognition><image-preprocessing><image-size>,2,
54813,7/1/2019 6:14,1,141,<regularization>,1,
54815,7/1/2019 6:32,1,168,<numpy><image-preprocessing><reshape>,1,
54818,7/1/2019 6:41,0,5575,<numpy><jupyter><csv><ipython>,1,
54821,7/1/2019 7:33,0,140,<machine-learning><neural-network><deep-learning><cnn>,1,
54826,7/1/2019 8:06,1,1468,<python><time-series><statistics><prediction><forecast>,0,2
54830,7/1/2019 9:30,1,26,<machine-learning><deep-learning><classification><statistics><sentiment-analysis>,0,1
54832,7/1/2019 9:34,0,37,<machine-learning><scikit-learn><matplotlib><distribution>,2,
54833,7/1/2019 9:41,0,14,<classification><probability>,1,
54834,7/1/2019 9:54,0,39,<python><pandas><lstm>,0,
54835,7/1/2019 10:03,2,43,<clustering>,1,2
54838,7/1/2019 10:36,0,158,<machine-learning><classification><algorithms><methodology>,0,0
54839,7/1/2019 10:48,0,61,<classification><recommender-system>,1,1
54842,7/1/2019 11:23,2,144,<neural-network><reinforcement-learning>,1,
54847,7/1/2019 13:04,1,53,<outlier>,2,
54849,7/1/2019 13:21,2,149,<deep-learning><reinforcement-learning><policy-gradients>,0,
54850,7/1/2019 13:39,2,3087,<python><time-series><visualization><matplotlib>,2,
54852,7/1/2019 13:44,0,107,<python><visualization>,1,
54855,7/1/2019 14:03,1,82,<machine-learning><orange><orange3>,0,
54856,7/1/2019 14:06,0,146,<neural-network><gradient-descent><autoencoder><dimensionality-reduction><mini-batch-gradient-descent>,1,
54860,7/1/2019 14:42,0,284,<python>,0,
54861,7/1/2019 15:02,2,39,<machine-learning><svm><regularization><perceptron>,1,
